data_id,title,content,source_link,datetime_published,image_url,status
news/analytics/30203079/,Crypto Crumbles in Broad Selloff Led 20% Declines Across Numerous Altcoins,"A slow bleed in crypto since late in the weekend accelerated into the early evening U.S. hours on Monday, leaving nearly the entirety of the sector sharply lower.
With prices in quick retreat, bitcoin (BTC) at press time had fallen back to just above $95,000, down about 5% over the past 24 hours. Ether (ETH) was down 10% to $3,590.
The broader CoinDesk 20 Index was lower by more than 8% over the same time frame, led by roughly 20% dives for Cardano (ADA), Avalanche (AVAX), and XRP (XRP).
Over $750 million worth of leveraged derivatives positions were liquidated across all digital assets over the past day, CoinGlass data shows, the ovewhelming majority of which were bullish bets. That puts today's flush almost on par with the August 5 crash and just trailing last Thursday's wild swing when BTC plunged to $90,000 from above $100,000.
Crypto liquidations (CoinGlass)
There are some signs of waning momentum on the crypto markets, including declining exchange volumes and heavy profit-taking by long-term holders, analytics firm 10x Research pointed out in a Monday morning note.
""This is likely to be only a brief consolidation phase before the bull market regains momentum,"" 10x Research founder Markus Thielen wrote in the report. ""However, traders should now pay close attention to which positions are outperforming and which are underperforming, as the rally enters a phase where not everything will continue to rise.
""To navigate this market effectively, traders should steer clear of weaker segments and focus on their core, high-conviction positions,"" he added.
Traders on the options markets are increasingly positioning themselves for sideways price action until year-end, taking profits on their earlier bullish bets and potentially rolling positions out to early next year, digital asset hedge fund QCP noted in a Monday morning report. ""Although we’re still structurally bullish, spot [price] is likely to range here for the remainder of the holiday season,"" the authors wrote.",https://www.coindesk.com/markets/2024/12/09/crypto-crumbles-in-broad-selloff-led-20-declines-across-numerous-altcoins?utm_source=CryptoNews&utm_medium=app,2024-12-09 21:10:14.405170,https://cnews24.ru/uploads/cc5/cc58a3efd2ec5d17fe33c05949a2c1c4c3844ec1_80.jpg,Successfully Scraped
news/mining/30202854/,Bitmain launches US production line to outmaneuver geopolitical trade tensions,"Bitcoin mining hardware giant Bitmain announced the launch of a new US-based production line, a strategic move aimed at mitigating delays caused by customs holds and navigating escalating trade tensions.
In a Dec. 9 statement, Bitmain highlighted the benefits of local production, stating:
“This strategic move aims to provide faster response times and more efficient services to North American customers.”
The first batch of US-made Antminer S21 Pro units is set to be delivered this December.
The decision follows reports of significant hold-ups by the US Customs and Border Protection (CBP), which has detained shipments of Bitmain’s Antminer devices over national security concerns linked to the company’s supply chain.
Supply chain challenges
The launch of US operations follows significant disruptions for American miners, who have faced delays of up to two months after CBP detained shipments of Bitmain’s S21 and T21 application-specific integrated circuits (ASICs). Some companies reported paying hundreds of thousands of dollars in storage fees while awaiting equipment release.
The delays are reportedly tied to concerns over Bitmain’s ties to chip designer Sophgo, which is under investigation by US authorities for alleged connections to Huawei.
Huawei, a focal point of US sanctions since 2019, has heightened scrutiny of Chinese tech companies. The investigation has left miners scrambling to secure critical equipment, exposing the risks of dependency on Chinese manufacturers.
Bitmain’s decision to produce ASICs domestically could alleviate these challenges, ensuring a more stable supply chain while avoiding potential tariffs expected under the incoming Trump administration. By shifting production to the US, Bitmain aims to maintain its dominance in the market while addressing the growing concerns of North American customers.
Strategic shift
The US has become a significant hub for Bitcoin mining, contributing a large share of the global hashrate. However, the industry’s reliance on Chinese-manufactured equipment has made it vulnerable to geopolitical and regulatory disruptions. Bitmain’s expansion into the US represents a proactive effort to reduce these risks and strengthen its competitive position in the region.
The rollout of the Antminer S21 Pro from the new US facility is expected to provide miners with a much-needed boost in efficiency and reduce operational uncertainty. Analysts note that Bitmain’s move also signals a broader industry trend of diversifying production locations to adapt to shifting trade and regulatory landscapes.
As the Trump administration prepares to take office, the implications for US-China trade policies and their impact on the crypto sector remain uncertain. For Bitmain and the broader mining community, the establishment of US-based production marks a critical step in navigating the challenges of a rapidly evolving market.",https://cryptoslate.com/bitmain-launches-us-production-line-to-outmaneuver-geopolitical-trade-tensions/?utm_source=CryptoNews&utm_medium=app,2024-12-09 21:10:14.811700,https://cnews24.ru/uploads/d8b/d8b6f9f026148e361ffa9f3ef4f414511e265592.jpg,Successfully Scraped
news/altcoins/30202851/,Elon Musk Retweets Pepe Meme; Influencing Pepecoin Price,"An hour ago, tech mogul and Tesla’s founder, Elon Musk retweeted a post based on the popular meme ‘Pepe the Frog’ meme, resulting in Pepecoin’s price fluctuation.
The meme coin surged to $0.0000277 with a marginal 0.81% hike in an hour amid growing expectations of a rally in Pepecoin.
An X user named Yaroslav working on xAI (Grok) shared an update on the project’s advancement. In one of his threads on X, he prompted the generative artificial intelligence model to draw a Pepe Van Gogh style.
pic.twitter.com/xw0DwdAtAO
— Yaroslav (@512×512) December 9, 2024
In response, the Grok shared four images of Pepe the Frog with different expressions and scenery. After a while, Elon Musk retweeted the post, with the smiling emoji.
Pepecoin Surges Amid Whale Accumulation
Advertisement
The meme coin surged over 150% in a month, lifting its price from $0.00001078 to $0.000028. The rally was mainly fueled by Donald Trump’s landmark victory in the U.S. presidential election in 2024.
Pepe has once again captured headlines, reaching its new all-time high of $0.000027 just hours ago. This achievement comes amidst significant market volatility, with the token delivering exceptional gains and outperforming many other crypto assets. The meteoric rise of Pepe is drawing substantial attention from both retail and institutional investors eager to ride the wave of its momentum.
The data reveals a remarkable development: whales collectively increased their Pepecoin holdings by $1.4 billion yesterday. This surge in accumulation by large investors often referred to as “smart money,” signals strong confidence in Pepe’s potential for continued growth.",https://www.cryptonewsz.com/elon-musk-retweets-pepe-meme-pepecoin-price/?utm_source=CryptoNews&utm_medium=app,2024-12-09 21:10:15.209683,https://cnews24.ru/uploads/c0b/c0b31d7f954fd6bf5dad40f4d77c19e8e610f6fc.webp,Successfully Scraped
news/analytics/30202732/,Binance CEO Richard Teng Makes a Statement for the End of 2024: He Talked About The Fate Of Cryptocurrencies After Trump,"Binance CEO Richard Teng shared his views on the evolving regulatory landscape for cryptocurrencies, especially under the potential influence of the Trump administration and its “crypto-friendly” stance, in a recent interview.
Teng touched on a wide range of topics, including Binance's compliance efforts, global market strategies, and the state of crypto adoption in regions like the Middle East.
The famous CEO noted that it was important for Donald Trump to select crypto-friendly figures for key roles such as SEC Chairman and crypto chief. Teng described 2024 as a turning point, pointing to milestones such as the price increase of Bitcoin, approval of ETFs for Bitcoin and Ethereum, and the increasing involvement of institutions such as BlackRock.
On the potential impact of Trump’s regulatory stance, Teng commented: “We now have a crypto-friendly president in America… This represents the most innovative technology for the future, and countries that adopt it will do very well.” However, he added that Binance continues to focus on compliance and global operations rather than engaging in political lobbying to influence regulatory decisions in the US.
Addressing Binance’s ongoing scrutiny by U.S. regulators, including the Department of Justice and the Treasury’s Financial Crimes Enforcement Network, Teng said the company is committed to compliance. “Compliance is the way to go,” Teng said, noting that Binance invested $230 million in compliance programs last year, a 30% increase from previous years.
Binance is currently licensed in over 20 countries, including India, Argentina, and several European countries. “We continue to work closely with U.S. watchdogs to further enhance our programs,” Teng said, describing compliance as a competitive advantage.
Speaking at Abu Dhabi Financial Week, Teng said the Middle East is growing in importance for Binance, citing high crypto adoption rates in the UAE, which are around 40%. He praised the region’s regulatory foresight, particularly Abu Dhabi’s early adoption of a crypto framework in 2018, positioning it as a global hub for blockchain and digital assets.
When asked about the U.S. market and the potential introduction of a stablecoin framework, Teng described the discussion as “premature.” Instead, he focused on Binance’s global growth, citing net inflows exceeding $20 billion this year and increasing institutional adoption. Teng also mentioned Binance’s $1 billion SAFU fund for user protection and ongoing efforts to combat scams and fraud.
As Binance navigates the evolving crypto landscape, Teng expressed optimism about the future of the industry, saying, “The future is extremely bright, especially as more countries, institutions, and sovereign wealth funds embrace digital assets.”
*This is not investment advice.",https://en.bitcoinsistemi.com/binance-ceo-richard-teng-makes-a-statement-for-the-end-of-2024-he-talked-about-the-fate-of-cryptocurrencies-after-trump/?utm_source=CryptoNews&utm_medium=app,2024-12-09 21:10:15.619632,https://cnews24.ru/uploads/30d/30dc806411ee731033416957cfabadb07aa8c6a7.jpeg,Successfully Scraped
news/defi/30202029/,On-Chain Yields Made Simple with Binance,"Main Takeaways
Binance On-Chain Yields lets you earn rewards from decentralized protocols without the need for complex setups or technical expertise.
The first offering allowed users to stake BTC via the Babylon Protocol and earn Babylon Points with ease. Stay tuned for updates on new quotas and offerings!
Enjoy high-yield opportunities, seamless integration, and flexible redemptions directly through your Binance account.
This is a general announcement. Products and services referred to here may not be available in your region.
Web3 offers boundless opportunities for earning and exploring decentralized protocols, but for many, the complexities of on-chain setups can be overwhelming. At Binance, our mission is to simplify access to Web3 and unlock its potential for all.
That’s why we’re thrilled to introduce
Binance On-Chain Yields
— a seamless way to participate in on-chain protocols and earn rewards, directly from your Binance account.
You can now bridge the gap between centralized ease and decentralized opportunity. Whether you’re currently staking BTC through our first offering,
Babylon BTC Staking
, or getting ready for future on-chain opportunities, Binance makes it simple.
What is Binance On-Chain Yields?
Binance On-Chain Yields is a simple and easy way for users to participate in on-chain protocols and earn rewards — such as tokens, points, or other incentives — directly through their Binance account.
Engaging with decentralized protocols traditionally required technical expertise, complex setups, and multiple wallets. Binance On-Chain Yields eliminates these barriers, empowering users to explore high-yield opportunities without needing to manage the complexities of decentralized platforms.
Designed to bridge the gap between centralized exchanges (CEX) and decentralized finance (DeFi), Binance On-Chain Yields opens the door to DeFi for everyone, whether you’re an experienced crypto user or just starting your Web3 journey.
Key Benefits
Earn Rewards with Ease:
Access high-yield opportunities and earn rewards without complicated setups or integrations.
Simplified Access:
Binance manages all on-chain protocol operations, removing the technical hurdles.
Flexible Redemptions:
Redeem your subscription anytime and enjoy faster processing compared to direct on-chain staking.
With Binance handling the heavy lifting, you can focus on earning and exploring decentralized opportunities, all while benefiting from Binance’s user-friendly platform.
What Is Binance Babylon BTC Staking?
Babylon BTC Staking is a simple way to stake your BTC into the Babylon Protocol. With no need for complicated on-chain operations, Binance handles the heavy lifting so you can focus on enjoying the rewards.
Binance is the first centralized exchange to support the Babylon Protocol, enabling users to stake their BTC and earn rewards in the form of Babylon Points — a way to track staking activity within the protocol. Their functionality and potential benefits are determined solely by the Babylon Protocol and may evolve as the protocol develops.
Although the initial Binance Babylon BTC Staking quota has now been fully subscribed, Binance is planning to expand its On-Chain Yields service with additional opportunities to earn rewards effortlessly. Stay tuned for updates on new quotas and offerings.
Understanding the Risks of On-Chain Yields
While Binance On-Chain Yields offers an exciting way to earn rewards, it’s important to understand that this is a high-risk product. Returns depend on the specific protocol, and rewards are not guaranteed. Here are some key risks to consider:
Smart Contract Vulnerabilities:
On-chain protocols rely on smart contracts, which may have technical vulnerabilities. Users bear any associated risks.
Market Volatility:
On-chain yields are subject to market conditions. Fluctuating returns or asset devaluation can impact your earnings.
Protocol Failure:
Operational or technical issues within the on-chain protocol may lead to asset losses.
We recommend conducting thorough research into the protocols you participate in and understand their associated risks. Binance is not liable for losses caused by on-chain protocol issues. For more details, please refer to the relevant Terms and Risk Warning.
How to Get Started with Binance On-Chain Yields
Getting started with Binance On-Chain Yields is quick and easy. Here’s how you can begin exploring on-chain rewards:
On the Binance Website
Log in to your Binance account
and navigate to the
[Earn]
section in the top navigation menu.
Go to
[High Yield] > [On-Chain Yields]
to access the On-Chain Yields page.
Choose your preferred offering
and click
[Subscribe]
to confirm your stake amount and estimated rewards.
On the Binance App
Open the Binance app and tap on
[More]
from the homepage.
Navigate to
[Earn] > [On-Chain Yields]
to explore available protocols.
Select your desired offering and tap
[Subscribe]
to start earning rewards.
With just a few clicks, you can participate in on-chain protocols and earn rewards directly from your Binance account.
Final Thoughts
Binance On-Chain Yields marks an exciting step forward in bridging centralized exchange convenience with the opportunities of decentralized finance. By simplifying access to on-chain protocols, Binance empowers users to earn rewards while bypassing the technical hurdles traditionally associated with DeFi.
Whether you’re staking through Babylon BTC Staking or exploring future offerings, Binance On-Chain Yields offers a seamless way to enhance your crypto journey. With its easy-to-use interface, flexible redemption options, and access to high-yield opportunities, it’s designed to make the decentralized world more accessible than ever.
Ready to get started? Dive into Binance On-Chain Yields today!
Further Reading
Introduction to Binance On-Chain Yields
Binance Earn Introduces On-Chain Yields with Babylon BTC Staking
On-Chain Yields
Disclaimer
: Digital asset prices can be volatile. The value of your investment may go down or up and you may not get back the amount invested. You are solely responsible for your investment decisions and Binance is not liable for any losses you may incur. APR is an estimate of rewards you will earn in cryptocurrency over the selected timeframe. It does not display the actual or predicted returns/yield in any fiat currency. APR is adjusted daily and the estimated rewards may differ from the actual rewards generated. Not financial advice. For more information, see our
Terms of Use
and
Risk Warning
.",https://www.binance.com/en/blog/earn/on-chain-yields-made-simple-with-binance-4485327793740129779?utm_source=CryptoNews&utm_medium=app,2024-12-09 21:10:16.020943,https://cnews24.ru/uploads/5c1/5c1184eac470acffb9f4927a4d4daf244519d45e.png,Successfully Scraped
news/analytics/30202603/,Shiba Inu (SHIB) Price Surge Slows as Indicators Point to More Corrections Ahead,"Shiba Inu (SHIB) price has risen by 59.71% in the last 30 days, although its market cap has decreased from the $18 billion mark. Despite this decline, SHIB remains the second-largest meme coin in the market, only behind Dogecoin.
SHIB’s 7-day MVRV is currently at -3.79%, indicating that holders have experienced an average loss of about 4% over the past week. This suggests that the asset may be undervalued or oversold, with the potential for further short-term corrections before any price rebound.
SHIB 7D MVRV Shows More Corrections Could Happen Soon
Shiba Inu 7-day MVRV is currently at -3.79%, down from 5% a day ago.
This indicates that SHIB holders have, on average, suffered a loss of about 4% over the past week, suggesting that the asset may be undervalued or oversold.
SHIB 7D MVRV. Source: Santiment
MVRV (Market Value to Realized Value) measures the difference between an asset’s market cap and its realized cap. A negative MVRV indicates that the asset is potentially oversold. While SHIB’s 7D MVRV is negative, historical data shows that it has often rebounded after reaching similar levels.
However, it has also continued to decline to -4% or even -9% before price surges occurred. This means that Shiba Inu price may face further short-term declines before a potential price recovery.
Shiba Inu Whales Are Not Accumulating
The number of addresses holding at least 1 billion SHIB has decreased recently, from 10,860 on December 5 to 10,845 now.
This decline follows a pattern seen over the past month, as the number of such addresses has been steadily falling since November 8, when it was at 11,013.
Addresses Holding At Least 1 Billion SHIB. Source: Santiment
Tracking these whale addresses is important because they can significantly influence the price of SHIB. A decline in whale activity could suggest reduced buying pressure or potential distribution of holdings, which may put downward pressure on the price.
Given the recent decline in large SHIB holders, it could indicate that selling pressure is increasing, which may lead to further price declines if these whales continue to reduce their positions.
SHIB Price Prediction: Will SHIB Rebound Soon?
The SHIB price EMA lines are still showing a bullish trend, with short-term lines positioned above long-term ones.
However, the price is currently below the short-term lines, signaling a potential shift in the trend.
SHIB Price Analysis. Source: TradingView
If the downtrend gains momentum, SHIB price could test its first support levels at $0.000028 and $0.000026. If these fail to hold, the price might drop further to $0.000023.
On the other hand, if whale activity picks up and MVRV triggers a rebound, SHIB price could rise and test resistance at $0.000033, potentially moving up to $0.000035 and $0.000040 if the resistance is broken.",https://beincrypto.com/shiba-inu-shib-price-more-corrections-ahead/?utm_source=CryptoNews&utm_medium=app,2024-12-09 20:10:16.425316,https://cnews24.ru/uploads/cdd/cdd10d3bc2ddba6c619c082f5427b9bd8e605e6d.jpg,Successfully Scraped
news/bitcoin/30202730/,MicroStrategy bitcoin purchases aren’t stopping premium decline,"MicroStrategy acquired another $2 billion worth of bitcoin (BTC) last week, but it hasn’t helped investors regain last month’s confidence. The premium shareholders place on its stock is at a two-month low, and its share price is 30% off its all-time high from November 21.
MicroStrategy has a small software business, yet most investors calculate its value as a multiple of its BTC holdings. To that end, on November 20, the company owned $31 billion of BTC yet traded at a $106 billion market capitalization — a generous, 3.4X premium.
At publication time, that multiple has
declined by one-third
to 2.2X.
On November 20, MicroStrategy owned $31B of BTC and traded at a $106B market capitalization.
Over the past three weeks, bullish traders have claimed price targets for MicroStrategy upwards of 10 or even 100 times higher than current prices. Some believe the company can somehow eclipse the value of BTC itself.
There are believers that the company’s dilutive share and debt offerings are accretive on a dilution-adjusted basis — even though most of their calculations
exclude some of the company’s future obligations
.
As MicroStrategy premium slides, skeptics pile on
Skeptics are as prevalent as optimists, however. Short-seller Andrew Left has bet that the company is overvalued, and many others think the stock exhibits bubble characteristics.
Read more: Why is MicroStrategy nowhere close to its all-time high, unlike bitcoin?
Last week, MicroStrategy used more proceeds of dilutive offerings to acquire 21,550 additional BTC at an average purchase price of $98,783 per coin. The company owns
423,650 BTC, worth $41.5 billion
at publication time. Its current market capitalization is $89 billion.",https://protos.com/microstrategy-bitcoin-purchases-arent-stopping-premium-decline/?utm_source=CryptoNews&utm_medium=app,2024-12-09 20:10:16.830211,https://cnews24.ru/uploads/715/7158a57a6ccc6ae9560248b10be55a5f0a5d969a.jpg,Successfully Scraped
news/market/30202715/,"Binance deposit address sets up Magic Eden (ME) wallet, is a listing coming?","Magic Eden is just a day away from its token generation event for the native ME asset. Speculations of a Binance listing appeared even before the event’s official launch.
Magic Eden is preparing for its token generation event, expected on December 10. The ME asset is one of the high-profile airdrops at the end of the year. Magic Eden took one of the top positions for
mindshare
on social media. The Magic Eden airdrop follows the announcement of PENGU, the token of the Pudgy Penguins collection. The ME launch also follows the
Hyperliquid
airdrop, one of the more valuable token distributions in 2024.
Speculations of the token’s future emerged, especially about its potential listings. ME claims will open at 2 PM GMT on Tuesday, but the asset may not have an immediate mechanism for price discovery.
Tomorrow is the big day, and no, we’re not talking about your wife’s boyfriend’s birthday.$ME claim starts at 2PM GMT on 12/10 📌
Remember to ONLY engage with official communications from @MagicEden and @MEFndn.
DO NOT click links from anywhere else as they are likely scams. pic.twitter.com/BXZqRPCM9a
— Magic Eden 🪄 (@MagicEden) December 9, 2024
ME will launch with high expectations and a conservative launch price of around $3. Others predict an initial price of $5, or $10 in an extreme hype scenario. The ME ticker is already trading in
pre-market
speculation, with prices as high as $4.65, suggesting a higher range for the first hours of trading. Pre-launch markets were also available on Aevo, starting out at $2.20 before rallying to levels above $4.50.
Magic Eden bets on renewed interest for NFT and on long-term users to revive its activity. The launch of the ME token also comes as OpenSea aims to reopen its new NFT trading platform by the end of the year.
Magic Eden has advised against following any alternative token generation links or airdrop suggestions, while only using its official information channels for the airdrop and the start of trading. ME tokens will be immediately available for swaps through the Phantom wallet, though with some restrictions based on available trading pairs.
User expectations are for ME airdrops to be worth a few hundred dollars. However, some long-term NFT holders and traders were surprised to have a relatively small allocation. The expectations are that not all activities will boost the ME airdrop, but there may be a higher allocation for the holders of the Magic Eden Diamond Collection.
Is Binance preparing for a ME listing?
The actual ME token has not yet been created, and Magic Eden has not announced an official smart contract. Despite this, on-chain researchers are pointing to speculations of Binance preparing for deposits. Binance itself has not announced its intentions to list ME. Only OKX mentioned its plans to immediately list the asset, while KuCoin even allows pre-market price discovery.
A
wallet
tagged as ‘Binance Deposit’ by Arkham Intelligence was tracked for signs of onboarding ME. This wallet was the creator and owner of another
token account
, tagged as ‘Magic Eden’.
This token account leads to a smart contract with an ME and a ‘Magic Eden’ tag, but not yet a verified status. The ME
contract
is linked to other small-scale wallets as owners, and the distribution in percentage terms is not similar to the previously announced ME tokenomics.
The only available ME token at the moment was
minted
in a single transaction 19 days ago in late November, with most of the tokens held back ahead of the expected distribution.
For now, the best approach is to keep track of the verified token addresses, while avoiding speculative assets. While potentially connected to Binance, the current ME token transactions are not yet reliable.
The newly launched ME asset is also showing low-grade trading activity, raising more doubts about whether it is the real token. When the official contract is announced, Magic Eden will also announce the first listings. However, data from Birdeye shows
addresses
are trying to send SOL liquidity even before the formation of a trading pair.
The other disparity is that ME is intended to become a multi-chain token, with launches on Bitcoin, Ethereum, Solana, and Polygon.
The December 10 airdrop will distribute 12.5% of the total supply. Over time, the community will receive 50.2% of the total token supply. The goal of ME is to serve as a governance token, making decisions on the NFT market.
A Step-By-Step System To Launching Your Web3 Career and Landing High-Paying Crypto Jobs in 90 Days.",https://www.cryptopolitan.com/binance-deposit-address-sets-magic-eden-me/?utm_source=CryptoNews&utm_medium=app,2024-12-09 20:10:17.234255,https://cnews24.ru/uploads/c63/c63f8dfcc38cd16db767ee68f3a1a7af8358067f.webp,Successfully Scraped
news/market/30202582/,Coinbase Gives Partial Positive News This Time For Altcoin Shaken By Its Delist Decision,"Coinbase, the largest cryptocurrency exchange in the United States, recently decided to delist Celo (CELO), which was planning a migration from its layer 1 blockchain feature to a layer 2 blockchain feature.
The exchange had given its users until January 13, 2025 to withdraw their funds from the exchange. However, there were some unexpected developments after this announcement. Celo postponed the migration decision to a later date in 2025.
Along with the postponement decision, Coinbase also published a new announcement, stating that the delisting decision has also been postponed and that Coinbase will continue to evaluate Celo's future on the platform.
It is not known whether Celo postponed its migration as a result of the developments with Coinbase.
According to Coinbase's official statement, CELO will not be delisted for now and the last withdrawal announcement on January 13, 2025 will also be considered invalid. Users will continue to buy, sell, deposit and withdraw CELO via Coinbase for now.
The decision to delist Celo was met with backlash from the community, however, Coinbase could still delist the token once the migration is complete.
*This is not investment advice.",https://en.bitcoinsistemi.com/coinbase-gives-partial-positive-news-this-time-for-altcoin-shaken-by-its-delist-decision/?utm_source=CryptoNews&utm_medium=app,2024-12-09 20:10:17.617508,https://cnews24.ru/uploads/522/52261112a9d7b8a495bf768a5f9a0dce5e4adef7.jpg,Successfully Scraped
news/other/30202714/,"Google’s quantum chip ‘Willow’ shatters records, compressing centuries of computing into minutes","Google has
unveiled
its latest quantum chip, Willow, demonstrating unprecedented performance by solving tasks in minutes that would take classical supercomputers 10 septillion years.
The chip, announced by Hartmut Neven, Founder and Lead of Google Quantum AI, achieved a breakthrough in quantum error correction, a process that ensures accurate computations essential for reliable quantum computing.
Willow completed a random circuit sampling benchmark computation in under 5 minutes, a task that would require an estimated 10 septillion years on Frontier, the world’s fastest supercomputer.
The chip showed exponential error reduction as the number of qubits increased.
“Errors are one of the greatest challenges in quantum computing. Willow demonstrates that the more qubits we use, the more we reduce errors—a tipping point for scalable quantum computing,” Neven said.
The chip, fabricated at Google’s Santa Barbara facility, uses superconducting qubits, a technology also employed by IBM and Amazon.
“Our money is on superconducting qubits,” Neven said, while acknowledging the company continues to explore other approaches like neutral atom qubits.
While the advancement is notable, Google recognizes remaining challenges in achieving practical applications.
“If you cannot win at least on a problem, you won’t win on a useful problem either,” Neven explained, though he indicated commercially relevant use cases are “now getting within reach.”
While practical applications have not yet been achieved, potential future uses for quantum computing span across medicine, energy, and artificial intelligence, including areas such as drug discovery, battery design, and fusion energy research.
Neven stated that advanced AI stands to gain immensely from quantum computing, as it could unlock groundbreaking opportunities in these critical sectors.",https://cryptobriefing.com/google-quantum-chip-willow-records/?utm_source=CryptoNews&utm_medium=app,2024-12-09 20:10:18.008876,https://cnews24.ru/uploads/aa8/aa8f67b6848409683f77b8e344a1f1c50cdc3c7e.jpg,Successfully Scraped
news/other/30202365/,"Wabisabi Deanonymization Vulnerability ""Disclosed""","GingerWallet, the fork of WasabiWallet maintained by former zkSNACKs employees after the shut down of the Wasabi coinjoin coordinator, has received a vulnerability report from developer drkgry. This vulnerability would allow the total deanonymization of users inputs and outputs in a coinjoin round, giving a malicious coordinator the ability to completely undo any privacy gains from coinjoining by performing an active attack.
Wasabi 2.0 was a complete re-design of how Wasabi coordinated coinjoins, moving from the Zerolink framework utilizing fixed denomination mix amounts, to the Wabisabi protocol allowing dynamic multi-denomination amounts. This process involved switching from homogenous blinded tokens to register outputs to claim your coins back, to a dynamic credentials system called Keyed Verification Anonymous Credentials (KVACs). This would allow users to register blinded amounts that prevented theft of other users’ coins without revealing to the server plain-text amounts that could be correlated and prevent linking ownership of separate inputs.
When users begin participating in a round, they poll the coordinator server for information regarding the round. This returns a value in the RoundCreated parameters, called maxAmountCredentialValue. This is the highest value credential the server will issue. Each credential issuance is identifiable based on the value set here.
To save bandwidth, multiple proposed methods for clients to cross-verify this information were never implemented. This allows a malicious coordinator to give each user when they begin registering their inputs a unique maxAmountCredentialValue. In subsequent messages to the coordinator, including output registration, the coordinator could identify which user it was communicating with based on this value.
By “tagging” each user with a unique identifier in this way, a malicious coordinator can see which outputs are owned by which users, negating all privacy benefits they could have gained from coinjoining.
To my knowledge drkgry discovered this independently and disclosed it in good faith, but the members of the team who were present at zkSNACKs during the design phase of Wabisabi were absolutely aware of this issue.
“The second purpose of the round hash is to protect the clients from tagging attacks by the server, the credential issuer parameters must be identical for all credentials and other round metadata should be the same for all clients (e.g. to ensure that the server isn't trying to influence clients to create some detectable bias in registrations).”
It was brought up in 2021 by Yuval Kogman, also known as nothingmuch, in 2021. Yuval was the developer to design what would become the Wabisabi protocol, and one of the designers in actually specifying the full protocol with ‪István András Seres‬.
One final note is the tagging vulnerability is not actually addressed without this suggestion from Yuval as well as full ownership proofs bound to actual UTXOs as proposed in his original pull request discussing tagging attacks. All of the data being sent to clients isn’t bound to a specific round ID, so a malicious coordinator is still capable of pulling a similar attack by giving users unique round IDs and simply copying the necessary data and re-assigning each unique round ID per-user before sending any messages.
This is not the only outstanding vulnerability present in the current implementation of Wasabi 2.0 created by the rest of the team cutting corners during the implementation phase.",https://bitcoinmagazine.com/technical/wabisabi-deanonymization-vulnerability-disclosed?utm_source=CryptoNews&utm_medium=app,2024-12-09 20:10:18.413101,https://cnews24.ru/uploads/5d9/5d9ade35a70e75a3a982c3950ec74c1cfa6ac1e7.jpg,Successfully Scraped
