id,rank,symbol,name,supply,maxSupply,marketCapUsd,volumeUsd24Hr,priceUsd,changePercent24Hr,vwap24Hr,explorer
perlin,675,PERL,PERL.eco,490938908.0000000000000000,1033200000.0000000000000000,299905.2101461432285096,1040.4132808872052032,0.0006108809166662,-3.1643693156714891,0.0006173617748232,https://etherscan.io/token/0xeca82185adce47f39c684352b0439f030f860318
dawn-protocol,676,DAWN,Dawn Protocol,74464266.0952218900000000,93468683.0000000000000000,290029.2960567876077443,12.9338829203302543,0.0038948788629154,-2.9719619083042588,,https://etherscan.io/token/0x580c8520deda0a441522aeae0f9f7a5f29629afa
new-bitshares,677,NBS,New BitShares,2607670560.0000000000000000,3600000000.0000000000000000,283189.9634580447166560,4085.9020595808203714,0.0001085988267851,0.0484408183839412,0.0001141758106235,https://explorer.nbs.plus/
ubex,678,UBEX,Ubex,3306258739.3973255000000000,,251234.0771417220150474,72.7402805803358028,0.0000759874217187,-7.3808261609284954,,https://etherscan.io/token/0x6704b673c70de9bf74c8fba4b4bd748f0e2190e1
ruff,679,RUFF,Ruff,980500000.0000000000000000,,247205.9144855151500000,1053.1072806002674310,0.0002521222993223,-0.4169165380370537,0.0002436864377295,https://etherscan.io/token/0xf278c1ca969095ffddded020290cf8b5c424ace2
opium,680,OPIUM,Opium,4161204.0000000000000000,100000000.0000000000000000,246991.9140390964073076,114.8405642800888750,0.0593558772987569,-5.8654436213912180,0.0594632699776203,https://etherscan.io/token/0x888888888889c00c67689029d7856aac1065ec11
swop,681,SWOP,Swop,3838332.1438774000000000,6000000.0000000000000000,236590.1706778557728059,1588.3257453369324908,0.0616387956564013,-2.7388303451787248,0.0612361745840333,https://wavesexplorer.com/assets/Ehie5xYpeN8op1Cctc6aGUrqx8jq3jtf1DSjXDbfm7aT
mithril,682,MITH,Mithril,1000000000.0000000000000000,,235200.6676363000000000,675.4775013980426960,0.0002352006676363,-12.5937316000203148,0.0002627178429053,https://etherscan.io/token/0x3893b9422cd5d70a81edeffe3d5a1c6a978310bb
eminer,683,EM,Eminer,1454500099.0536000000000000,2100000000.0000000000000000,183383.0405001938790950,687.7281519360952923,0.0001260797717508,-50.0602042761925652,0.0000927939584423,https://etherscan.io/token/0x35b08722aa26be119c1608029ccbc976ac5c1082
float-protocol,684,BANK,Float Protocol (Bank),324326.5799741700000000,,178900.2091251157523144,918.1357263665781362,0.5516051417659438,-16.1646117122440365,0.6012799555500696,https://etherscan.io/token/0x24a6a37576377f63f194caa5f518a60f45b42921
x-cash,685,XCASH,X-CASH,62820378619.0000000000000000,100000000000.0000000000000000,150961.8900869286815926,6.8496112742108133,0.0000024030719554,-22.7850814630950931,0.0000027585225780,https://explorer.x-cash.org/
refereum,686,RFR,Refereum,4999180100.0000000000000000,,125690.0876266405633500,633.2797781616719970,0.0000251421403335,-4.1416262869369802,0.0000262810669830,https://etherscan.io/token/0xd0929d411954c47438dc1d871dd6081f5c5e149c
idavoll-network,687,IDV,Idavoll DAO,924278317.8554437000000000,2000000000.0000000000000000,120402.5251388207902737,3973.6738048945385242,0.0001302665255831,-7.6117654216591559,0.0001398798700814,https://etherscan.io/token/0x92ec47df1aa167806dfa4916d9cfb99da6953b8f
raze-network,688,RAZE,Raze Network,118690910.0000000000000000,120000000.0000000000000000,118961.6749920361140040,2549.1231804925522933,0.0010022812614044,-11.6774929992729879,0.0010939937409213,https://etherscan.io/address/0x5Eaa69B29f99C84Fe5dE8200340b4e9b4Ab38EaC
nerve-finance,689,NRV,Nerve Finance,46237771.0000000000000000,136183990.0000000000000000,116020.1679467327126431,894.5731704871964768,0.0025092076334461,0.7641326281707595,0.0025138871721289,https://bscscan.com/token/0x42F6f551ae042cBe50C739158b4f0CAC0Edb9096
apyswap,690,APYS,APYSwap,18191036.0000000000000000,,113019.8567674438611764,637.9871618036022953,0.0062129422847299,,0.0064138485705774,https://etherscan.io/token/0xf7413489c474ca4399eee604716c72879eea3615
genesis-shards,691,GS,Genesis Shards,12030988.0000000000000000,,105695.0034085676895328,1118.3124096618050498,0.0087852305570056,-10.2437424486103232,0.0090554172679473,https://etherscan.io/token/0xe0b9a2c3e9f40cf74b2c7f591b2b0cca055c3112
tidal-finance,692,TIDAL,Tidal Finance,865226228.9131721000000000,,103582.3543575692773289,8813.6341350525563443,0.0001197170761775,-10.0659175646567669,0.0001232087404635,https://etherscan.io/token/0x29cbd0510eec0327992cd6006e63f9fa8e7f33b7
finxflo,693,FXF,Finxflo,90375085.1188718200000000,150000000.0000000000000000,90879.8738321846934718,86.9449322337351122,0.0010055854853431,-3.1628474181072680,0.0010066593085016,https://etherscan.io/token/0x8a40c222996f9f3431f63bf80244c36822060f12
refinable,694,FINE,Refinable,41059833.0000000000000000,,77250.1785993063233187,705.5765760044589790,0.0018814050850939,-8.9547927123445803,0.0019415582428963,https://bscscan.com/token/0x4e6415a5727ea08aae4580057187923aec331227
hashgard,695,GARD,Hashgard,10000000000.0000000000000000,,65884.2227780000000000,293.3531914355205680,0.0000065884222778,-8.7738066368966166,0.0000067944722074,https://etherscan.io/token/0x5c64031c62061865e5fd0f53d3cdaef80f72e99d
easyfi,696,EZ,EasyFi,6373615.0000000000000000,10000000.0000000000000000,63372.7017547464385110,1549.1156002375231453,0.0099429761218314,-4.4082883069768755,0.0100831550027854,https://etherscan.io/token/0x913D8ADf7CE6986a8CbFee5A54725D9Eea4F0729
sentinel-chain,697,SENC,Sentinel Chain,197269665.8568580000000000,,62377.5004537048572523,524.4746560407089772,0.0003162042181334,-4.5082783518056653,0.0003146836543827,https://etherscan.io/token/0xa13f0743951b4f6e3e3aa039f682e17279f52bc3
bitcoin-private,698,BTCP,Bitcoin Private,4785761.0000000000000000,22873588.0000000000000000,53149.9626744956320434,14.1473319796863988,0.0111058539434994,-7.3808261609133781,,https://explorer.btcprivate.org/
synchrobitcoin,699,SNB,SynchroBitcoin,80295231.3403851800000000,,52509.4655682914425639,72.3715096715163289,0.0006539549695759,16.2321460796024389,0.0005510480610339,https://etherscan.io/token/0x179e31fb25e433441a2839389a7b8ec9c4654b7b
berry-data,700,BRY,Berry Data,2000000.0000000000000000,7500000.0000000000000000,50764.8950581474000000,723.0748592502283066,0.0253824475290737,-9.4120780469811236,0.0261361885597133,https://bscscan.com/token/0xf859Bf77cBe8699013d6Dbc7C2b926Aaf307F830
bowhead,701,AHT,Bowhead,8000000.0000000000000000,,40091.2504561776000000,661.6386314207022975,0.0050114063070222,-20.0911736565942611,,https://wavesexplorer.com/tx/HfFHZaPzGMSdHvaaZ7S8mrZrPWEyGzfA6VDuSRzb8uY6
innova,702,INN,Innova,6901770.9282550000000000,18000000.0000000000000000,31844.0681479486845311,17.5521456813664801,0.0046138981543973,0.0359560816936504,0.0046103917953104,http://explorer.innovacoin.info
goose-finance,703,EGG,Goose Finance,1755130.1832828700000000,,21063.9173337072151957,790.3411672097742202,0.0120013418573364,-2.5045788172680905,0.0120000145955003,https://bscscan.com/token/0xF952Fc3ca7325Cc27D15885d37117676d25BfdA6
atmos,704,ATMOS,Atmos,62717622.0000000000000000,100000000.0000000000000000,19964.4113150845912098,20.3562718250170301,0.0003183221984259,-2.9719619083124489,,https://chainz.cryptoid.info/atms/
naviaddress,705,NAVI,Naviaddress,242550845.3540000000000000,,4126.2135877594957151,67.7706820557278264,0.0000170117468844,1.0689496430919071,0.0000168778560848,https://etherscan.io/token/0x588047365df5ba589f923604aac23d673555c623
evergreencoin,706,EGC,EverGreenCoin,14531145.3229034400000000,,4108.4071747447787623,309.9970695797353558,0.0002827311325742,-39.8389257076880555,0.0002880371213161,http://transactions.evergreencoin.org/
apx,707,APX,APX,703179.0000000000000000,,872.3575705901999571,71.0476961379890812,0.0012405910452249,-2.9719619083059495,,https://t.me/apxventures
olyseum,708,OLY,Olyseum,2000001.0000000000000000,5000000000.0000000000000000,560.7170699551947984,461.4626285199016416,0.0002803583947984,-3.8907350328201424,0.0003159236073519,https://etherscan.io/token/0x6595b8fd9c920c81500dca94e53cdc712513fb1f
swerve,709,SWRV,Swerve,51230.0000000000000000,,405.1324390946831700,2199.6532529004230964,0.0079081092932790,-14.2982929909436823,0.0082078066005860,https://etherscan.io/token/0xb8baa0e4287890a5f79863ab62b7f175cecbd433
aeron,710,ARNX,Aeron,20000000.0000000000000000,,41.3867551080000000,18.7439347774939353,0.0000020693377554,-2.3135952322889066,,https://etherscan.io/token/0xBA5F11b16B155792Cf3B2E6880E8706859A8AEB6
basis-cash,711,BAC,Basis Cash,3628.0000000000000000,,7.0836553565753372,203.4223539826589764,0.0019524959637749,-3.9800948408318446,0.0019925476545322,https://etherscan.io/token/0x3449FC1Cd036255BA1EB19d65fF4BA2b8903A69a
tokenomy,712,TEN,Tokenomy,0.0000000000000000,,0.0000000000000000,9644.5210139186436544,0.0237660369750258,-0.3846402757915190,0.0234366948344468,https://etherscan.io/token/0xdd16ec0f66e54d453e6756713e533355989040e4
rootkit-finance,713,ROOT,Rootkit Finance,0.0000000000000000,10000.0000000000000000,0.0000000000000000,8340.8659889459170039,0.0353653759760994,-8.4437078396863696,0.0372478586673565,https://etherscan.io/token/0xCb5f72d37685C3D5aD0bB5F982443BC8FcdF570E
game,714,GTC,Game.com,0.0000000000000000,,0.0000000000000000,8336.8748636732361160,0.0005121547104979,-8.3953896770728089,0.0005269906569985,https://etherscan.io/token/0xB70835D7822eBB9426B56543E391846C107bd32C
bnktothefuture,715,BFT,BnkToTheFuture,0.0000000000000000,,0.0000000000000000,8093.8098306632980740,0.0023159605970315,-9.7725614901668200,0.0023566590482967,https://etherscan.io/token/0x01ff50f8b7f74e4f00580d9596cd3d0d6d6e326f
safemars,716,SAFEMARS,Safemars,0.0000000000000000,1000000000000000.0000000000000000,0.0000000000000000,7949.8503126062300992,0.0000000086710846,-10.7621641909509442,0.0000000089779348,https://bscscan.com/token/0x3ad9594151886ce8538c1ff615efa2385a8c3a88
cryptozoon,717,ZOON,CryptoZoon,0.0000000000000000,,0.0000000000000000,7592.7221261012204737,0.0009883960233831,-1.0463021539823224,0.0009920177083056,https://bscscan.com/token/0x9d173e6c594f479b4d47001f8e6a95a7adda42bc
metronome,718,MET,Metronome,0.0000000000000000,,0.0000000000000000,7461.6521488671231117,0.0195349724375632,-11.5484798601273324,,https://etherscan.io/token/0xa3d58c4e56fedcae3a7c43a725aee9a71f0ece4e
aigang,719,AIX,Aigang,0.0000000000000000,,0.0000000000000000,7217.0365389649124133,0.0218379163948361,-11.8279725407614686,0.0226942310489956,https://etherscan.io/token/0x1063ce524265d5a3a624f4914acd573dd89ce988
moeda-loyalty-points,720,MDA,Moeda Loyalty Points,0.0000000000000000,,0.0000000000000000,6731.1861728985645203,0.0178227836693298,-18.2448815951282566,0.0198384202915837,https://etherscan.io/token/0x51db5ad35c671a87207d88fc11d593ac0c8415bd
etherparty,721,FUEL,Etherparty,0.0000000000000000,,0.0000000000000000,4856.0491210690460764,0.0001419904473451,-15.5703552493639331,0.0001483156587546,https://etherscan.io/token/0xea38eaa3c86c8f9b751533ba2e562deb9acded40
foam,722,FOAM,FOAM,0.0000000000000000,,0.0000000000000000,4753.7065881539299109,0.0216381489826799,-7.3808261609129221,,https://etherscan.io/token/0x4946fcea7c692606e8908002e55a582af44ac121
kine,723,KINE,KINE,0.0000000000000000,,0.0000000000000000,4706.3940961372077670,0.0102230686103291,-9.9921795204441515,0.0109292071897466,https://etherscan.io/token/0xcbfef8fdd706cde6f208460f2bf39aa9c785f05d
0chain,724,ZCN,Zus,0.0000000000000000,400000000.0000000000000000,0.0000000000000000,4706.2667072902752036,0.0521666870321395,-2.3233209527442713,0.0525272131896270,https://etherscan.io/token/0xb9ef770b6a5e12e45983c5d80545258aa38f3b78
medical-chain,725,MTN,Medicalchain,0.0000000000000000,,0.0000000000000000,4048.1816050839415642,0.0004418818711946,-7.5628601620126970,0.0004465002397701,https://etherscan.io/token/0x41dbecc1cdc5517c6f76f6a6e836adbee2754de3
mobius,726,MOBI,Mobius,0.0000000000000000,,0.0000000000000000,3812.6189149557650455,0.0053668607004274,-18.3451452700610029,0.0057903758113711,https://stellar.expert/explorer/asset/MOBI-GA6HCMBLTZS5VYYBCATRBRZ3BZJMAFUDKYYF6AH6MVCMGWMRDNSWJPIH
silent-notary,727,UBSN,Silent Notary,0.0000000000000000,186462812051.0000000000000000,0.0000000000000000,3800.0429364012795517,0.0000146487261282,22.5999700959943454,0.0000155633335733,https://etherscan.io/token/0x2859021ee7f2cb10162e67f33af2d22764b31aff
nxt,728,NXT,Nxt,0.0000000000000000,1000000000.0000000000000000,0.0000000000000000,3377.5498633949277141,0.0013238376033834,-4.6603899818221700,0.0013640675649121,https://www.mynxt.info/blockexplorer/
ledgerscore,729,LED,LedgerScore,0.0000000000000000,300000000.0000000000000000,0.0000000000000000,3048.8727080867465454,0.0042656404519149,-6.2226026288807957,0.0025590831832777,https://www.ledx.io/
starbase,730,STAR,Starbase,0.0000000000000000,,0.0000000000000000,3021.1242297518387695,0.0024661525942449,-16.9669711695573775,0.0027785208510795,https://etherscan.io/token/0xf70a642bd387f94380ffb90451c2c81d4eb82cbc
sashimi,731,SASHIMI,Sashimi,0.0000000000000000,,0.0000000000000000,2493.4821951080099667,0.0037457884105035,-8.7034815150340189,0.0038059757214661,
wall-street-games,732,WSG,Wall Street Games (old),0.0000000000000000,999785033525475.0000000000000000,0.0000000000000000,2355.1828747738506072,0.0000000010229076,-14.3249464833552493,0.0000000011249205,https://bscscan.com/token/0xa58950f05fea2277d2608748412bf9f802ea4901
linkeye,733,LET,LinkEye,0.0000000000000000,,0.0000000000000000,2346.4019917884618316,0.0001891196576262,33.1727885968198261,0.0001907102437747,https://bitcointalk.org/index.php?topic=2437755.0
odyssey,734,OCN,Odyssey,0.0000000000000000,,0.0000000000000000,2220.7604744151214920,0.0000390499192755,-9.7745908516415270,0.0000423578986998,https://etherscan.io/token/0x4092678e4E78230F46A1534C0fbc8fA39780892B
kittenfinance,735,KIF,KittenFinance,0.0000000000000000,42000.0000000000000000,0.0000000000000000,2001.5833944545660883,11.2473780313248263,3.9441185626379912,11.7772174390473572,
gems-protocol,736,GEM,Gems,0.0000000000000000,,0.0000000000000000,2001.4549207200648000,0.0000750259090080,-3.9543830521559119,0.0000765074034275,https://etherscan.io/token/0xc7bba5b765581efb2cdd2679db5bea9ee79b201f
gsenetwork,737,GSE,GSENetwork,0.0000000000000000,,0.0000000000000000,1990.7815020013080934,0.0000235200667636,-22.9896934052162121,0.0000254936027837,https://etherscan.io/token/0xe530441f4f73bDB6DC2fA5aF7c3fC5fD551Ec838
naos-finance,738,NAOS,NAOS Finance,0.0000000000000000,300000000.0000000000000000,0.0000000000000000,1819.2786012035535764,0.0067686526744196,-5.6639027546432034,0.0068191084445030,https://etherscan.io/token/0x4a615bb7166210cce20e6642a6f8fb5d4d044496
essentia,739,ESS,Essentia,0.0000000000000000,,0.0000000000000000,1788.6228586745535075,0.0002094677721137,-6.8858381885027073,0.0001811509849232,https://ethplorer.io/address/0xfc05987bd2be489ACCF0f509E44B0145d68240f7
woonkly-power,740,WOOP,Woonkly Power,0.0000000000000000,1000000000.0000000000000000,0.0000000000000000,1785.5158042953941231,0.0020085676427346,-4.7838346590401496,0.0020677722021366,https://bscscan.com/token/0x8b303d5bbfbbf46f1a4d9741e491e06986894e18
nafter,741,NAFT,Nafter,0.0000000000000000,1000000000.0000000000000000,0.0000000000000000,1776.8172877889837260,0.0005168607264106,-7.9654903524446628,0.0005283379124011,https://bscscan.com/token/0xd7730681b1dc8f6f969166b29d8a5ea8568616a3
mithril-share,742,MIS,Mithril Share,0.0000000000000000,,0.0000000000000000,1752.9523020997960130,0.1289648616072855,-5.7936601810421437,0.1312441106051347,https://etherscan.io/token/0x4b4d2e899658fb59b1d518b68fe836b100ee8958
trinity-network-credit,743,TNC,Trinity Network Credit,0.0000000000000000,,0.0000000000000000,1693.6331955376273328,0.0002002466375798,-8.7726252252652466,0.0002096770269403,https://neotracker.io/asset/08e8c4400f1af2c20c28e0018f29535eb85d15b6
zeusshield,744,ZSC,Zeusshield,0.0000000000000000,,0.0000000000000000,1475.6620844709820692,0.0001134149834958,-1.8656875440555243,0.0001151683159681,https://etherscan.io/token/0x7A41e0517a5ecA4FdbC7FbebA4D4c47B9fF6DC63
my-master-war,745,MAT,My Master War,0.0000000000000000,100000000.0000000000000000,0.0000000000000000,1392.3157683305645903,0.0018253334061342,6.4828510179134784,0.0017027490809805,https://bscscan.com/token/0xf3147987a00d35eecc10c731269003ca093740ca
edgeless,746,EDG,Edgeless,0.0000000000000000,,0.0000000000000000,1372.5830146604978874,0.0001244591016909,-13.9296346470940469,,https://etherscan.io/token/Edgeless
monero-classic,747,XMC,Monero Classic,0.0000000000000000,,0.0000000000000000,1249.1245142832674469,0.5027426786725002,-7.0165579606695679,0.5150836759813666,http://explorer.monero-classic.org
bitcoinx,748,BCX,BitcoinX,0.0000000000000000,210000000000.0000000000000000,0.0000000000000000,1230.7800437180172300,0.0002191801879335,-1.9578203743245169,0.0002202910804318,https://bcx.info/
bottos,749,BTO,Bottos,0.0000000000000000,,0.0000000000000000,1223.0243973248598600,0.0004580855915010,-0.5941761940326584,0.0004436132625538,https://etherscan.io/token/0x36905fc93280f52362a1cbab151f25dc46742fb5
proximax,750,XPX,Sirius Chain,0.0000000000000000,9000000000.0000000000000000,0.0000000000000000,1121.0797456019289768,0.0031736049994126,-2.9719619083040357,,http://explorer.nemchina.com/#/mosaic?m=xpx&ns=prx
raiden-network-token,751,RDN,Raiden Network Token,0.0000000000000000,,0.0000000000000000,1091.1061358532296653,0.0050484536663349,-9.9927300072708905,0.0053329000280158,https://etherscan.io/token/0x255aa6df07540cb5d3d297f0d0d4d84cb52bc8e6
iht-real-estate-protocol,752,IHT,IHT Real Estate Protocol,0.0000000000000000,,0.0000000000000000,1015.6428220904154228,0.0000801023985138,-14.8535983205856085,0.0000846958071465,https://etherscan.io/token/0xEda8B016efA8b1161208Cf041cD86972eeE0F31E
hashcoin,753,HSC,HashCoin,0.0000000000000000,,0.0000000000000000,952.0526273259071664,0.0000046689685534,-8.8554613840484648,0.0000046814107921,https://etherscan.io/token/0x2bba3cf6de6058cc1b4457ce00deb359e2703d7f
primas,754,PST,Primas,0.0000000000000000,,0.0000000000000000,933.4983170600812670,0.0011558776105547,-13.1006855313038485,0.0012774683323644,https://etherscan.io/token/0x5d4abc77b8405ad177d8ac6682d584ecbfd46cec
bitcoin-god,755,GOD,Bitcoin God,0.0000000000000000,21000000.0000000000000000,0.0000000000000000,832.3305583449090144,1.6510105613684239,-9.3438736911043700,1.8100643738381150,https://t.me/joinchat/HVP0kBBx-murObE3hpv7HA
bitcoin-file,756,BIFI,Bitcoin File,0.0000000000000000,,0.0000000000000000,831.7085962627486784,0.0003971076406324,-0.6437905671102190,,https://explorer.bitcoinfile.org/
onix,757,ONX,Onix,0.0000000000000000,141472000.0000000000000000,0.0000000000000000,811.2249256614169796,0.0095011457437231,-13.7650149154645176,0.0100712431840189,http://explorer.onixcoin.com/
hitchain,758,HIT,HitChain,0.0000000000000000,,0.0000000000000000,733.4949549214362348,0.0000046088506282,-6.1573925713141363,0.0000045503370249,https://etherscan.io/token/0x7995ab36bB307Afa6A683C24a25d90Dc1Ea83566
libra-credit,759,LBA,Cred,0.0000000000000000,,0.0000000000000000,732.9590654773840468,0.0003006843784213,-0.6700268375258241,0.0003191241899825,https://etherscan.io/token/0xfe5f141bf94fe84bc28ded0ab966c16b17490657
skrumble-network,760,SKM,Skrumble Network,0.0000000000000000,,0.0000000000000000,705.8855908723856328,0.0000944006766486,-1.0236419894303715,0.0000976881726520,https://etherscan.io/token/0xd99b8a7fa48e25cce83b81812220a3e03bf64e5f
fanstime,761,FTI,FansTime,0.0000000000000000,,0.0000000000000000,621.6201534384193816,0.0000101930302109,-14.6196955167096005,0.0000109681114754,https://etherscan.io/token/0x943ed852dadb5c3938ecdc6883718df8142de4c8
ink,762,INK,Ink,0.0000000000000000,1000000000.0000000000000000,0.0000000000000000,596.7691948147503564,0.0006218949964618,-6.0389841224579551,0.0006383359658856,https://explorer.qtum.org/token/fe59cbc1704e89a698571413a81f0de9d8f00c69
eosdac,763,EOSDAC,eosDAC,0.0000000000000000,,0.0000000000000000,589.2905647442411182,0.0003684710331637,-11.8476877647366532,0.0003990766947786,https://etherscan.io/token/0x7e9e431a0b8c4d532c745b1043c7fa29a48d4fba
digix-gold-token,764,DGX,Digix Gold Token,0.0000000000000000,,0.0000000000000000,552.1461143226731647,83.8430482142820000,-1.2710095686898725,83.8949954821192224,https://etherscan.io/token/0x4f3afec4e5a3f2a6a1a411def7d7dfe50ee057bf
credits,765,CS,Credits,0.0000000000000000,249471072.0000000000000000,0.0000000000000000,429.0379329671870819,0.0014838969324689,-0.1444714239698669,0.0014658711435104,https://etherscan.io/token/0x46b9ad944d1059450da1163511069c718f699d31
super-bitcoin,766,SBTC,Super Bitcoin,0.0000000000000000,21210000.0000000000000000,0.0000000000000000,385.4261246228611006,0.3565558013847388,-3.7012578272656425,0.3636939712595226,http://block.superbtc.org/
ost,767,OST,OST,0.0000000000000000,,0.0000000000000000,362.0642721117188200,0.0002392057875620,-7.0472173990084831,0.0002326119372222,https://etherscan.io/token/0x2c4e8f2d746113d0696ce89b35f0d8bf88e0aeca
delphy,768,DPY,Delphy,0.0000000000000000,,0.0000000000000000,321.9968250844735613,0.0017322143678618,-10.7273022572233282,0.0017961257290883,https://etherscan.io/token/0x6c2adc2073994fb2ccc5032cc2906fa221e9b391
qash,769,QASH,QASH,0.0000000000000000,,0.0000000000000000,306.0338168500837434,0.0145185597306338,-10.2760577324364829,0.0156094079356177,https://etherscan.io/token/0x618e75ac90b12c6049ba3b27f5d5f8651b0037f6
magic-internet-money,770,MIM,Magic Internet Money,0.0000000000000000,,0.0000000000000000,293.3292741903981434,0.9981971589782358,-0.0063856873857875,,https://etherscan.io/token/0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3
remme,771,REM,Remme,0.0000000000000000,,0.0000000000000000,292.2945890548335740,0.0000634410996230,-9.6658069003649106,0.0000652223572986,https://etherscan.io/token/0x83984d6142934bb535793a82adb0a46ef0f66b6d
vidy,772,VIDY,VIDY,0.0000000000000000,,0.0000000000000000,284.5812389948539488,0.0000132158944748,-3.0209190812840065,0.0000135932194987,https://etherscan.io/token/0xc77b230f31b517f1ef362e59c173c2be6540b5e8
electrifyasia,773,ELEC,Electrify.Asia,0.0000000000000000,,0.0000000000000000,278.2996830542275424,0.0002528231953093,1.4233660440264066,0.0002531541930867,https://etherscan.io/token/0xd49ff13661451313ca1553fd6954bd1d9b6e02b9
dprating,774,RATING,DPRating,0.0000000000000000,,0.0000000000000000,215.9279971711918354,0.0000633910356239,-6.0140832570690609,0.0000652865638279,https://etherscan.io/token/0xe8663a64a96169ff4d95b4299e7ae9a76b905b31
bounty0x,775,BNTY,Bounty0x,0.0000000000000000,,0.0000000000000000,209.9305565119087608,0.0002532237073019,-6.6595959141423718,0.0002534151716902,https://etherscan.io/token/0xd2d6158683aee4cc838067727209a0aaf4359de3
lemochain,776,LEMO,LemoChain,0.0000000000000000,,0.0000000000000000,188.5688046797805534,0.0000490326806903,-9.1952581830147620,0.0000501831606341,https://etherscan.io/token/0x60c24407d01782c2175d32fe7c8921ed732371d1
bitcoin-cash-abc-2,777,BCHA,Bitcoin Cash ABC,0.0000000000000000,21000000.0000000000000000,0.0000000000000000,163.7771705649124234,69.8332271027771000,67.3410690395999559,27.9781833860450732,https://blockchair.com/bitcoin-abc
globalboost-y,778,BSTY,GlobalBoost,0.0000000000000000,,0.0000000000000000,146.3578416626810933,0.0183419547802590,-2.3463718302275667,0.0189796068970185,http://bstyexplorer.globalboost.info/
blockcdn,779,BCDN,BlockCDN,0.0000000000000000,,0.0000000000000000,134.5356199592901330,0.0002243868438369,-5.6274293442538456,0.0002266319843481,https://etherscan.io/token/0x1e797Ce986C3CFF4472F7D38d5C4aba55DfEFE40
bitpanda-ecosystem-token,780,BEST,Bitpanda Ecosystem Token,0.0000000000000000,,0.0000000000000000,118.3234914718000000,0.8300000000000000,-1.2445565523641815,,https://etherscan.io/token/0x1b073382e63411e3bcffe90ac1b9a43fefa1ec6f
tidex-token,781,TDX,Tidex Token,0.0000000000000000,150000000.0000000000000000,0.0000000000000000,93.1817041014336929,0.0255336408062685,0.0576652735515252,0.0255102568774415,http://dev.pywaves.org/assets/3QvxP6YFBKpWJSMAfYtL8Niv8KmmKsnpb9uQwQpg8QN2
scryinfo,782,DDD,Scry.info,0.0000000000000000,,0.0000000000000000,87.9275137120127220,0.0005326809501170,0.0200637458384398,0.0005324462338669,https://etherscan.io/token/0x9F5F3CFD7a32700C93F971637407ff17b91c7342
medishares,783,MDS,MediShares,0.0000000000000000,,0.0000000000000000,85.6408388235969240,0.0001101508107563,-9.1428497173156661,0.0001137233091902,https://etherscan.io/token/0x66186008C1050627F979d464eABb258860563dbE
newyork-exchange,784,NYE,NewYork Exchange,0.0000000000000000,600000000.0000000000000000,0.0000000000000000,60.6707569318731045,0.1538717575472765,-2.9719619083063811,,http://explorerscan.io/
glitzkoin,785,GTN,GlitzKoin,0.0000000000000000,,0.0000000000000000,39.0276908599103430,0.0501641270692935,0.2577806040985505,0.0501619179069525,https://stellar.expert/explorer/public/asset/GTN-GARFMAHQM4JDI55SK2FGEPLOZU7BTEODS3Y5QNT3VMQQIU3WV2HTBA46
coinfi,786,COFI,CoinFi,0.0000000000000000,,0.0000000000000000,24.5772429997556148,0.0006083777167126,1.9879842647360833,0.0006047843518087,https://etherscan.io/token/0x3136ef851592acf49ca4c825131e364170fa32b3
tokenclub,787,TCT,TokenClub,0.0000000000000000,,0.0000000000000000,21.8943056798071074,0.0003462426175761,-2.0941124742663453,0.0003466287017633,https://etherscan.io/token/0x4824a7b64e3966b0133f4f4ffb1b9d6beb75fff7
qbao,788,QBT,Qbao,0.0000000000000000,,0.0000000000000000,20.5522728986884980,0.0010012799814230,-10.3586585974253922,0.0010355796245908,https://explorer.qtum.org/token/QMUDYjQpjkxZjjfEdKznqsim7VMS5LZzqp
midasprotocol,789,MAS,MidasProtocol,0.0000000000000000,,0.0000000000000000,20.5046579803920053,0.0002503199953558,-0.1420506252109278,0.0002500151559583,https://etherscan.io/token/0x23ccc43365d9dd3882eab88f43d515208f832430
nectar,790,NEC,Nectar,0.0000000000000000,,0.0000000000000000,17.6048728410742381,0.0003704735931265,0.0576652735514438,,https://etherscan.io/token/0xcc80c051057b774cd75067dc48f8987c4eb97a5e
enecuum,791,ENQ,Enecuum,0.0000000000000000,350000000.0000000000000000,0.0000000000000000,15.6366175098890637,0.0002573289552257,0.0576652735599547,,https://etherscan.io/token/0x16ea01acb4b0bca2000ee5473348b6937ee6f72f
klaytn,792,KLAY,Klaytn,0.0000000000000000,,0.0000000000000000,14.2987328760371443,0.2011571482678855,-9.2479234606930015,0.2051821018147384,https://scope.klaytn.com/blocks
sopay,793,SOP,SoPay,0.0000000000000000,,0.0000000000000000,10.3240458941643720,0.0000165912092922,0.0576652736479497,0.0000165794135973,https://etherscan.io/token/0x076641af1b8f06b7f8c92587156143c109002cbe
homeros,794,HMR,Homeros,0.0000000000000000,10000000000.0000000000000000,0.0000000000000000,9.9099888899742576,0.0009616984846705,-2.9719619083086028,,https://etherscan.io/token/0xB1A30851E3f7d841b231B086479608e17198363A
talken,795,TALK,Talken,0.0000000000000000,,0.0000000000000000,8.0035302742286868,0.0237303355597257,0.0576652735513576,,https://etherscan.io/token/0xCAabCaA4ca42e1d86dE1a201c818639def0ba7A7
digitex,796,DGTX,Digitex,0.0000000000000000,,0.0000000000000000,6.0583857084839025,0.0000041646952288,-7.3808261618631173,,
